Datetime,Text,Username,Sentiment
2022-09-26 02:49:02+00:00,"Selain belajar dari indihome, es teh Indonesia juga bisa belajar dari stuj https://t.co/d8Afh5eOUV",eajfries,
2022-09-26 02:48:09+00:00,"Profil Es Teh Indonesia, 'BUMN' Milik Nagita yang Somasi Pembeli
https://t.co/SJ6BvH1T96",CNNIndonesia,
2022-09-26 02:46:57+00:00,"@Gandhoyy ES Teh INDONESIA GAENAK
ES Teh INDONESIA GAENAK
ES Teh INDONESIA GAENAK
ES Teh INDONESIA GAENAK
ES Teh INDONESIA GAENAK",Tukangetes,
2022-09-26 02:45:38+00:00,@jurnalin_shopee @Bjorka_Madiun @dimdimas22 @Gandhoyy @esteh_indonesia Gue sekarang kalo beli es teh paling yg ori es teh atau teh hijau aja. Selain itu pasti kemanisan di lidahku,sambatterusyuk,
2022-09-26 02:45:19+00:00,"Lagi pada ngeributin produk Es Teh Indonesia, emang minuman yang dijual disini enak?",p3ntol_kuah,
2022-09-26 02:43:38+00:00,"Kalo jadi netizen twitter punya sifat fomo cepet mampus deh emang.

blom kelar soal Es Teh Indonesia dah harus aware aja soal BANNED MECIMA

trs soal pak mentri desa yang bikin tulisan di jawapos pake jasa BOT untuk bikin tulisan trending. huft~",lanangedan,
2022-09-26 02:42:35+00:00,"Viral Kasus Es Teh Indonesia, Ini Anjuran Konsumsi Gula Harian - https://t.co/dxCafjCiEY https://t.co/NO4qNOIQYg",PtBerita,
2022-09-26 02:39:41+00:00,@afifaaaaaahhhhh @memefess @esteh_indonesia ko yang ini ga di somasi ? wkwkwk halo es teh,hellogawi,
2022-09-26 02:38:08+00:00,"@GooSworld @memefess @esteh_indonesia Setau aku yg putih itu bukan SP, karena es teh pernah ambil bahan di aku. Dia pake glaze cheese🙏🏼 (cmiiw)",fhazzh,
2022-09-26 02:36:01+00:00,Viral konsumen Es Teh Indonesia disomasi usai protes terkait kandungan gula dalam satu minuman. Ini fakta-faktanya. https://t.co/KUZIVxrC1O,tauberitamedia,
2022-09-26 02:35:19+00:00,"@remajakalcer Aslii anjg, Es teh Indonesia pake gula setan apa gimana ya? Gua pesen dibikin less sugar aja masih muaniss bangettt biki kepala pusing :((",barunihhehe,0.0
2022-09-26 02:34:32+00:00,"@candradity @ispeispeanjime Tenang Cand. 
Ponpes @sidogiri @sidogirimedia ga sekaku es teh indonesia kok. Ya kan Gus?....",mhdlma,
2022-09-26 02:34:32+00:00,"@NarasiNewsroom Menurut saya, saling instropeksi diri masing2 dulu, proses hukum bukan langkah utama, di negara kita langkah utamanya adalah musyawarah, mari kita instropeksi diri masing2 dan saling menghargai.... #estehindonesia #Somasi",jack82881464,
2022-09-26 02:33:32+00:00,"Somasi Pelanggan, Netizen Kejar Tanggapan Nagita Slavina Selaku CEO Es Teh Indonesia https://t.co/RqVDSjiP2r",chatnews_id,
2022-09-26 02:33:18+00:00,Ini lah pentingnya pendidikan ilmu komunikasi biar gak gampang somasi orang ye #estehindonesia,noty0urkarma,0.0
2022-09-26 02:32:09+00:00,Rame banget soal @esteh_indonesia jd agak ngeri juga soalnya lagi seneng2 nya minum chizzu avocado hampir setiap hari abis makan siang minum es teh ini. hrs dikurangin ga sih,ftragaints,
2022-09-26 02:30:47+00:00,@esteh_indonesia Yg ingin kami tau kandungan gula dalam es.teh min,bachtiarz99,
2022-09-26 02:29:52+00:00,"Produk Es Teh Indonesia Dibilang Kemanisan, Ini Konsumsi Gula yang Aman Bagi Tubuh https://t.co/n8IoZmWqon",moneydotid,
2022-09-26 02:29:05+00:00,"@dimdimas22 @Gandhoyy @esteh_indonesia lah tsnya kan yg ngatain dluan, emang ngerugiin kok tsnya wkqkqkqkq

gw dukung es teh, orang"" indo skrg ngenormalisasi bgt ya ngatain berkedok kritik wkakakakak

sungguh komedi twittard",BeanSong1005,1.0
2022-09-26 02:23:21+00:00,@syahid_zikri @ernestprakasa Diakalin pake nama es teh indonesia. Kalo es teh doang mungkin sama kaya open mic,supertjoy,
2022-09-26 02:20:27+00:00,"Admin @esteh_indonesia tolong dong
Buka cabang di padangsidimpuan
Pengen coba rasa es teh nya 
Terutama rasa taro, ada gak yah?",rusdihamdips06,
2022-09-26 02:20:23+00:00,"@alifiaMD @esteh_indonesia Itu bahasa indonesianya banyak yg mubazir yak, jadi teringat dulu belajar bahasa Indonesia di SMP yaa begini juga.. samaaa. Mungkin akun gandhoy itu memakai majas hiperbola, pihak es teh nya jadi ngambek kan",ViennyWR,
2022-09-26 02:19:11+00:00,@pamanhikam @esteh_indonesia Jujur aja. Kemaren dibeliin @esteh_indonesia. Cuma minum sesruput dua sruput trus udah. tak buang. Rasanya aneh. Katanya es teh tapi gak ada rasa tehnya. Masih mending es teh di warung2. Eh ini jujur lho y. Ampun. Jangan disomasi,izzaanafisa,0.0
2022-09-26 02:18:05+00:00,"@Diozaurus Aku jg belom pernah beli esteh indonesia. Esteh yg enak cukup estehnya tetangga gue wangi pandan, manisnya gak tll manis, dan asli es teh bukan tambah tambah red velvet dll",Masand071,
2022-09-26 02:16:53+00:00,"Banyak yang mention soal kasus somasi Es Teh Indonesia ke pelanggannya yang berujung pada murkanya netizen yang kemudian menghajar Es Teh. Katanya mirip kasus Eiger dan banyak yang bilang Eiger jilid 2.

Yuk kita bahas

https://t.co/f7IC22aaKG 

#esteh #somasi #eiger",duniadian,
2022-09-26 02:16:50+00:00,"Produk Es Teh Indonesia Dibilang Kemanisan, Ini Konsumsi Gula yang Aman Bagi Tubuh https://t.co/xNxI4HUw3f",newscast_id,
2022-09-26 02:16:46+00:00,"@Gandhoyy Gak bakalan beli es teh indonesia lagi.
Dah gitu aja",jalanlurus05,
2022-09-26 02:16:05+00:00,"Kenapa si dengan es teh indonesia? Tapi, btw gw dulu suka sama Teh Anis. 😂",emkafa_,
2022-09-26 02:14:27+00:00,"Dari kemarin rame banget ya mempermasalahkan Gula dalam kandungan produk Es Teh Indonesia, minuman kayak gitu mana ada sih yang gulanya rendah. Apapun merknya, saat konsumen membeli harusnya ya sudah tau konsekuensinya.",DimasVernanda,
2022-09-26 02:13:54+00:00,"Yg ngeTweet pertama tentang esTehIndonesia berlebihan sih.. 

Kalo kemanisan emang manis sih wkwkw. Kalo beli less sugar walupun masih manis dikit.",MrDchol,
2022-09-26 02:13:28+00:00,"ES TEH INDONESIA VS FREMILT VS PAPA HAUS, MANA YANG LEBIH MANIS?

https://t.co/OD6JVyUfvj",rizkydanfarida,
2022-09-26 02:11:43+00:00,@Riyansupyans es teh indonesia sih,nadiaghina_,
2022-09-26 02:10:56+00:00,"Gara gara es teh Indonesia
. Jdi ada movement minum air bening.. terimakasih @esteh_indonesia ..  gula itu memang Kaya candu bikin nagih",validangel,
2022-09-26 02:10:52+00:00,"@John__Tedy @ozik88 @_calvinchandra karna dia lagi nyoba dan mengkritik brand es teh wkwkw, kalo soda gembira mah beda lagi itu bukan brand melainkan asimilasi kreatifnya orang indonesia 😭😭😭",soylovebean,
2022-09-26 02:08:50+00:00,@annlizw @cheesechipssss @ismailfahmi @esteh_indonesia Beli es teh 2 gelas free insulin ijection🫢,munzennn,
2022-09-26 02:08:46+00:00,"@Gandhoyy Bukan membela @esteh_indonesia , tapi emang kata katanya Gandhoy kurang elok, tapi bukan berarti es teh  memang parah sih kalau gak cantumkan nilai gula ... Liat nih produk @Gulaku mereka paling jujur dalam urusan kadar gula

*1 bungkus itu 8 gram, 4 bungkus 32 gram https://t.co/j2qVINwM25",asetianugraha,
2022-09-26 02:08:23+00:00,@esteh_indonesia Es teh indonesia gak enak gak enak gak enak wlee wlee wleee,kimamugo,
2022-09-26 02:05:03+00:00,"Pelanggan sekaligus netizen mendapatkan somasi setelah komplain perihal kandungan gula. Kini, Es Teh Indonesia masuk daftar trending topic Twitter.
#viral #trending #twitter #gula #esteh #estehindonesia #nagitaslavina

https://t.co/YDVgYs6r3o",TribunLombokcom,
2022-09-26 02:03:47+00:00,@aan__ @esteh_indonesia Semanis-manisnya es teh @esteh_indonesia masih lebih manis senyum aku kok dok 😁😁😂😂,ya_sintakan,
2022-09-26 02:03:35+00:00,"Padahal kesan pertama nyoba Es Teh Indonesia itu enak, gak sakit di tenggorokan.",agungheryw,1.0
2022-09-26 02:03:18+00:00,"ribut-ribut es teh indonesia kirain bakal selesai sampai di drama customernya yang di tiktok itu, eh sekarang baru lagi di twitter.",jsuhstyle,
2022-09-26 02:00:03+00:00,@cheesecakesjar @esteh_indonesia @Gandhoyy bener bgt wktu itu pernah beli sekali manis bgt next order minta less sugar msih tetep manis kebangetan. udah abis itu gak pernah beli si es teh ini. w ska bgt mniz tp ga kaya gtu juga.,callmekylie10,0.0
2022-09-26 01:58:34+00:00,@aulmaulidiana Habis itu beli ES TEH INDONESIA ✨,laila_1ka,
2022-09-26 01:57:49+00:00,"@CNNIndonesia abis ini..es teh bakalan kena somasi sosial ... heran  restoran cafe di indonesia kaga boleh dikasi kritikan. padahal resto di luar sana pasti sering di ku jungi kritikus makanan, yg kerja ny emang nyari kesalahan restoran...",EkoSandro3,0.0
2022-09-26 01:57:19+00:00,"@teamserangga @John__Tedy @ozik88 @_calvinchandra Aku sering beli produk es teh sih, emng kalo varian rasa redvelvet/taro itu menurutku terlalu manis, mungkin karna bubuk rasanya sudah manis dan ditambah kondimen lain. Jadi kalo beli di @esteh_indonesia aku pilih varian lain (thai tea)",senja34888018,
2022-09-26 01:55:41+00:00,"es teh indonesia buat menyesuaikan level kadar manis dalam tubuh loo, lo yg harusnya tau sendiri dan req kalo lo mauu yg ga manis2 amatttt. ah anjir ribett bgt dah ini netijen2 wkwkw tarr aja kaloo pda nyobain chizu redvelvel, jilat ludah sendiri dah paling enak.",peachhteea,1.0
2022-09-26 01:55:06+00:00,@remajakalcer @Afat3K @EstehIndonesia Klasifikasi sebelum datang nya somasi 😂😂😂,karma_chin,
2022-09-26 01:54:49+00:00,@TretanMuslim Teh sisri &gt; Es teh Indonesia,inisiapasiih,
2022-09-26 01:53:31+00:00,"@dankaupergi_ @wildangrha @dimdimas22 @Gandhoyy @esteh_indonesia Terlepas dari buruk - baiknya respon mereka, apakah es.teh indonesia punya hak untuk men-somasi?",Factor_ke_X,
2022-09-26 01:52:30+00:00,"Gotong royong lintas agama yang berbeda adalah kekuatan negara kita Indonesia. Itulah pilar utama bagi bangsa Indonesia, pilar utama bagi kemanusiaan yang adil dan beradab. “Ujar Jokowi.

#LittleWomenEp8 | Senin | Es Teh | CONGRATULATIONS BLACKPINK | Nestle https://t.co/IKogfIIkCK",Pedia_Liput,
2022-09-26 01:51:49+00:00,"Jadi inget pas jaga cek kesehatan ada pasien mba mba 23 tahun gula darahnya 250an. Pas ditanya ternyata minum es teh indonesia tiap hari :""))",FDigitorum,0.0
2022-09-26 01:51:44+00:00,@jawafess @esteh_indonesia Es teh angkringan aman,AgungSakban,
2022-09-26 01:50:56+00:00,"Bukti bahwa UU ITE masih keramat di negeri kita 😅🤣

Nambah pesaing baru untuk brand paling why dan perkotaan paling why

#why🦅 #whyuuite #uuite #whybogor🦅 #estehindonesia #somasi #kominfo #whykominfo🦅 https://t.co/3Ine8zOx3m",zamanitasyk58,
2022-09-26 01:48:38+00:00,"@Gandhoyy @esteh_indonesia Es Teh enak kok, Tapi pertama coba varian red velvet rasanya aneh, rasa tehnya kuat banget. Redvelvet apa emg di campur teh juga ? Sempet komplain tapi gak di respon",efghijijik,
2022-09-26 01:48:00+00:00,@Afat3K @remajakalcer @EstehIndonesia cepu ah https://t.co/6HJ2cGLR2u,icryforuwu,
2022-09-26 01:47:42+00:00,"@suryampe @nana9apple @smile_mamas @gitasptia @dimdimas22 @Gandhoyy @esteh_indonesia Tapi kalau direct di lokasi dengan tweet yg dibaca puluhan ribu orang jelas beda sih mas... kalau dikomplainnya di lokasi, kyaknya es.teh gak bakalan sampe somasi jg deh... 🤔",Factor_ke_X,
2022-09-26 01:45:30+00:00,"@dimdimas22 @Gandhoyy @esteh_indonesia Mau nanya, apakah es.teh indonesia ini berhak untuk mensomasi? terlepas dari baik dan buruk cara merespon kritik / hinaan customer...",Factor_ke_X,
2022-09-26 01:45:22+00:00,"@esteh_indonesia Adminnya sekolah dimana sih, kok bisa es teh nerima pegawai kayak gini wkwk buang buang duit gaji buat bayar ngerugiin brand lagi. Minimal di kritik berbenah lah bukan malah balesin komenan netijen terus pembelaan wkw",kitakanteman_,0.0
2022-09-26 01:42:36+00:00,"@ohcipa @heyiamstranger @richa_achmad89 @sipalingegoiiis @godhendi @jonsnow_iknown @ismailfahmi @esteh_indonesia Bener bgtt si awowko pas beli nasgor aku bilang ama doi es teh manis. Malah dikatain lah gaada disinimah, beli di alfa aja ntar. 
Menangisss biasa minum esteh yg teh nya asli ini disana minum esteh kemasan terus kalo pas pengen😂😂😂",lenatheatwins,
2022-09-26 01:42:02+00:00,BERITA TERPOPULER TRENDING TOPIC: Viral Somasi Es Teh Indonesia hingga Line Up WTF Day 3 https://t.co/rqBEeYLKTt,Cerita_Parapuan,
2022-09-26 01:41:05+00:00,@Afat3K @remajakalcer @EstehIndonesia wah cepu,tommyndp,
2022-09-26 01:39:58+00:00,@aan__ @esteh_indonesia Dan ga cumaaaa estehindonesia aj kok. Sebenernya semua minuman manis yang modelan haus/glek/mynum/janjiw/kopikenangan dan semacamnya juga menu non coffee nya jg sama banyaknya kok kandungan gula/manisnya. Gmn kita jadi wise aja sbg konsumen LOL,leokeripikkntg,
2022-09-26 01:39:33+00:00,Es Teh Indonesia diserbu netizen gegara somasi pelanggannya https://t.co/QgcZauQdE0,IDNTimes,
2022-09-26 01:38:34+00:00,@DanniHendrata @CNNIndonesia @esteh_indonesia Es teh perampok merk rakyat goblokkkkk,Hariringkabayan,
2022-09-26 01:36:09+00:00,"Heboh Es Teh Indonesia Somasi Pelanggan, Netizen: Buka Jumlah Kalori https://t.co/8ntBcKVdzT #TempoCantika",tempodotco,
2022-09-26 01:33:53+00:00,"lomba somasi, mumpung indihome mokad terus dari semalem. indihome anjing. es teh juga anjing. @IndiHome @esteh_indonesia siapa yg bakal somasi duluan. the answer is obvious",SitiNurLemas,
2022-09-26 01:33:34+00:00,Es Teh Indonesia Piral dong..,Faizryi,
2022-09-26 01:32:13+00:00,"@czxtrem @MakanMasak @tunanada @esteh_indonesia tapi mungkin dijadiin satu kata ""esteh"" udah beda kan yak dengan ""es teh""... Jadi ""esteh"" itu jadi kata baru...",Factor_ke_X,
2022-09-26 01:31:41+00:00,IKI SING MUNCUL ES TEH INDONESIA ES TEH INDONESIA ES TEH INDONESIA ES TEH INDONESIA ES TEH INDONESIA ES TEH INDONESIA ES TEH INDONESIA ES TEH INDONESIA ES TEH INDONESIA ES TEH INDONESIA ES TEH INDONESIA ES TEH INDONESIA ES TEH INDONESIA ES TEH INDONESIA ES TEH INDONESIA,slewer02,
2022-09-26 01:30:56+00:00,@SRFDN__ @coffebit Duta es teh Indonesia,berliansyuhada_,
2022-09-26 01:29:27+00:00,"@RodriChen @esteh_indonesia Hai kak, produk Es Teh Indonesia termasuk dalam kategori pangan siap saji/PSS.  Pengawasan terhadap pemberian informasi kandungan gula, garam, lemak (GGL) serta pesan kesehatan PSS dilakukan oleh Dinkes Provinsi/ Dinkes Kab/Kota. (1)",BPOM_RI,
2022-09-26 01:28:01+00:00,"Es teh indonesia ombenan teh pol ra mashok ke-2, sak wise es teh es teh ning konser2 karo ning stadion2.",twittiarr,
2022-09-26 01:25:45+00:00,"Lu percaya ga sih, drama di twitter ini banyak bgt ga abis"" wkwk, mulai dr sambo, bjorka, tasya tasyi, sekarang es teh Indonesia😂 ada yg mau tambahin lagi?",dactylifera_,
2022-09-26 01:25:09+00:00,@andrilixx Sibuk balesin es teh Indonesia,kukundyk4,
2022-09-26 01:22:30+00:00,"@perisicle @txtfrombrand @esteh_indonesia Es teh rasanya kemanisan gasih, soal y manis banget🥲.",RFiqrie,0.0
2022-09-26 01:22:14+00:00,"@SobatBandar ini pasti brand Es Teh Irlandia, kalo Es Teh Indonesia mah pasti gak main somasi dan open minded sama kritik",alifnakyuko,
2022-09-26 01:21:52+00:00,"Gw jd kasihan sama @esteh_indonesia wkwk padahal sebelum es teh uda banyak bgt produk yg gulanya gila lebih gila..

Tapi yaa lagi, sorry karena ketidakcerdasan dan kekreatifan owner or siapalah BoD kalian, kalian jd gali lubang kuburan sendiri 😅😆🤣🤣",arhcha,
2022-09-26 01:20:43+00:00,Pada rame sama Es Teh Indonesia. Weiii Chizu Taro nya enak woyyy,obyeto,
2022-09-26 01:19:12+00:00,wah mantap. kasus Es Teh Indonesia beneran dibahas di kelas Audi. trs sekarang bahas kasus kasir Alfamart wkwkwkwk 🤙🏼 https://t.co/jiCB66BpBk,agisnimk,
2022-09-26 01:19:00+00:00,"@MichaelClement_ Kalau es teh brand baru bisa jadi iya tapi karena brand es teh indonesia ini sudah cukup besar jadinya blunder. Kalau jadi trik marketing, ada puluhan opsi yang jauh lebih masuk akal. gua rasa ini ketersinggungan yang tidak bisa dikontrol jadi akhirnya main power play",R_Perkasa,0.0
2022-09-26 01:18:40+00:00,"@esteh_indonesia Mendingan beli es teh poci yg gocengg, manis nya pas, harga nya pas, ga perlu kena SOMASI kalo kita ngomel2 di medsos",KangYana348,
2022-09-26 01:18:24+00:00,"Pelanggan Kritik Minuman Terlalu Manis, PT. Es Teh Indonesia Layangkan Somasi https://t.co/haAc0A74IN",SaimonPence,
2022-09-26 01:17:12+00:00,@esteh_indonesia Es teh saat ini https://t.co/iN3S6VqmyT,FanbasePemuda,
2022-09-26 01:17:07+00:00,Es teh indonesia lagi naik daun makane nyerang es teh indonesia.,Fitrahpambudi2,
2022-09-26 01:15:00+00:00,"Kritikan konsumen untuk Es Teh Indonesia, Hati Hati ya

https://t.co/B2nR8l9CAE

#somasi #UUITE https://t.co/puSDkt0dRI",gadogado21,
2022-09-26 01:14:17+00:00,"@aan__ @esteh_indonesia Ada yg belum pernah nyobain Estehindonesia??
 Atau bahkan ngga ada mood sama sekali untuk datang atau ngantri cuman mau beli esteh aja??? Kita samaan💕💕💕🙌🙌🙌",darlscoo,
2022-09-26 01:13:46+00:00,Menunggu komentar RUMAH PANCASILA tentang kasus Es Teh Indonesia vs Gandhoy. Sayangnya om bersahaja itu ditangkap KPK. 🥲,alwaysbewan,
2022-09-26 01:12:42+00:00,"@ismailfahmi @esteh_indonesia Pembeli diancam somasi, akhirnya meminta maaf. Siapa yang menag? Jelas pengacara 😀. 
Karena akibat komunikasi yg buruk bisa jadi es teh ini diboikot pelanggannya sendiri 😀",summa_isme,
2022-09-26 01:11:06+00:00,"Laga tarkam wong Indonesia enak ditonton sambil nyeruput es teh, es jeruk, es degan, aqua, pristine, cleo, teh botol sosro, indomaret, alfamart, dll.

https://t.co/2XNVWW7WOr",sanjayawamsa,
2022-09-26 01:09:12+00:00,@zarazettirazr @Gandhoyy @esteh_indonesia Aku ga penasaran sama es teh ini dan belum berniat nyobain.,summa_isme,
2022-09-26 01:08:40+00:00,"@bangdanielll @Niko_Amour @M_iqbaltw @thv_wxy @minjiiv @JEJEKA743 @smlchrstnh @Gandhoyy @esteh_indonesia Pas do cek akunnya isinya banyak membela es teh sampai nge goblok goblok in org smpe ngehina ibu org lain, apkhhh dia bajer hmmmm",punyasitaa,
2022-09-26 01:07:24+00:00,"Kalau di sektor dirgantara, es teh indonesia kayanya harus belajar dari grup @lionairgroup dicaci maki penumpang gegara delay dll gada yg disomasi. Malah skrg jadi maskapai dgn market share terbesar sampai 70% (Batik, Lion, SAJ, Wings) 😁 https://t.co/IcaKySkkB5",kabarpenumpang,
2022-09-26 01:06:26+00:00,Solusinya keren sih buat es teh indonesia,Adam_pertama,
2022-09-26 01:05:11+00:00,@memefess @esteh_indonesia Pasti di dalem es teh lagi gonjang ganjing banget. Kira - kira gimana ya tim admin sama tim legalnya.,Putrimmhh,
2022-09-26 01:05:10+00:00,"@memefess @esteh_indonesia Jarang beli es teh, dari buka smpai skrg mungkin baru 5 kali. 2 kali beli dkt kampus, bentar aja udh hambar🥲. Kalo cabang lain masih mayan tahan manis nya",reka_tika,
2022-09-26 01:04:36+00:00,"Es Teh indonesia aja enak banget 
Apalagi Es teh Afrika",KevinDoquixote,
2022-09-26 01:03:19+00:00,@beniardi @Bjorka_Madiun @dimdimas22 @Gandhoyy @esteh_indonesia Minum es teh tawar aja 🙃🙂,marygold_lily,
2022-09-26 01:00:21+00:00,@idextratime Nah ini baru beneran es teh indonesia,izzaat18,
2022-09-26 00:58:37+00:00,"Bikin kontrak itu susah-susah gampang. Bukannya enakan waktunya dipake cek-ricek kualitas produk? Biar gak di-komplain kaya #estehindonesia 🫣

Siapa yang relate sama traumatized Mr. Incredible? 🤣
#monday #jasalegal #legalprocessoutsourcing #entrepreneur #pengusaha #melekhukum https://t.co/WNPgEHEETp",Fauxell1,
2022-09-26 00:58:12+00:00,"@ayoberkelahi @pamanhikam @Gandhoyy @esteh_indonesia Itu udah risiko perusahaan/merek saat sudah melempar produknya ke publik. Yg diumpat produknya bkn personal. Semestinya brand sebesar ini bisa lbh elegan dlm menanggapi umpatan konsumen. Itu akan berpotensi membuat semua orang bisa lbh ""respect"" ke ES Teh Indonesia.",ShandyRahardian,
2022-09-26 00:57:06+00:00,"@pencarilmuu @dianto_rusdian @apathoni @Gandhoyy @esteh_indonesia Kalo menurut saya, jika sampean bandingkan esteh indonesia dengan indihome ya gak apple to apple mas, indihome layanan komunikasi sedangkan es teh kuliner",__ulatbulu,
2022-09-26 00:55:25+00:00,"@sekarsayers @penghitamketiak @ulixalex @eltinodavid @belajarlagiHQ Nah... Bagi brand, makanan mereka itu juga personal... Karena missinformasi dan penghinaan yang dilontarkan orang ini, jadi pelanggan pada gamau beli... Es teh indonesia sebenernya gak salah dalam hal ini",txtdarireyy,1.0
2022-09-26 00:54:22+00:00,"Varian es teh indonesia yg enak itu es teh susu nusantara, nyoba yg original n melati B aja, matcha dksh keju / enggak msh enak punya KOMA, yg plng fail es teh leci. Yg baru dcoba itu sih",fefeniaku,
2022-09-26 00:52:04+00:00,"Alhamdulillah dari kasus pelanggan yg komplain ke Es Teh Indonesia, jadi banyak kesempatan  juga buat dapet insight dari banyak pihak termasuk internist, biar kita semua tau bahwa diabetes itu penyakit yang sangat menyusahkan kehidupan (ketika kita gak mau sadar dan gak kontrol)",dnstywn,
2022-09-26 00:49:42+00:00,@napiganteng @51m0n70k @pamanhikam @Gandhoyy @esteh_indonesia Ngurangin tp malah suruh bayar 😂 es teh kocak,Jn_attack,
2022-09-26 00:49:39+00:00,Viral Es Teh Indonesia Milik Nagita Slavina Somasi Netizen karena Komplain Minumannya Kebanyakan Gula https://t.co/myoVQd2UCN,news_wanheart,
2022-09-26 00:49:01+00:00,"Tapi emg es teh Indonesia manis bgt, apalagi kalo minumnya sambil ngaca",firstciki,
2022-09-26 00:44:41+00:00,"Es Teh Indonesia mending mulai pikir pikir opsi rebranding kl emang udah nggak ketolong deh. Jadi Teh Anget Indonesia mungkin?

Itu akan jauh lebih wise karena lebih local pride dan sehat untuk tenggorokan pagi pagi",auditiardy,
2022-09-26 00:44:28+00:00,"@ARSIPAJA Padahal . Kl kita minum di pinggiran juga, nyebutnya es teh Indonesia. 

Dah bener lah ini, tinggal di bales aja komen. Malah hobi jualan UU ITE",BalibackBeck,0.0
2022-09-26 00:43:09+00:00,"Ini masih proyeksi, coba dipikir2 lagi, dirasa2 lagi, kebiasaan selama ini gimana? Jadi pendukung naiknya angka Diabetes atau mau menurunkan Angka Diabetes?

#Diabetes #Gula #Estehindonesia",diplomatsehat,
2022-09-26 00:38:15+00:00,@aan__ @esteh_indonesia Seberapa greget lu ? | kemarin gw minum es teh | terus ? | bukannya seger malah disomasi,letsskick,
2022-09-26 00:37:25+00:00,"@ibenkSwandaru @alvinlie21 @msaid_didu Manusia ratusan juta diindonesia ini mempunyai cara menyampaikan dgn cara berbeda,mulai dr yg lembut sampai yg kasar.
Nah yg dia kasari itu hanya sebuah produk perusahaan es teh indonesia bukan personal pribadi
Betul justru perusahaanya yg hrs menerima keluhan dgn baik,bkn somasi",samurai_tenro,
2022-09-26 00:35:32+00:00,Ada apa dengan es teh indonesia ? Baru beli chizu rv kmrn 🫠,hereisyouroses,
2022-09-26 00:32:18+00:00,"Jangan kaget!
gausah heran!

2030-2045 Kalo nanti penyakit diabetes melitus naik significantly, KONSUMSI MINUMAN 3B [BERBOBA, BERSODA, BERGULA] setiap hari, ditambah Sedentary lifestyle wes joss #diabetes #pastisakit #estehindonesia https://t.co/aImwnzDaWe",diplomatsehat,
2022-09-26 00:31:01+00:00,@memefess @esteh_indonesia Gue yg kalo beli es teh gaberani beli varian lain selain matcha. Karena varian yg lain manisnya bikin sakit pala meski udh minta leds sugar 🤕,helloimey_,0.0
2022-09-26 00:29:08+00:00,Duduk Perkara hingga Es Teh Indonesia Somasi Pelanggan https://t.co/xL8TvWtU4Q,20detik,
2022-09-26 00:29:05+00:00,@ta_hulll @Gandhoyy Biasa beli es teh Indonesia yg varian es teh original dgn normal sugar. Tapi normal sugar aja masih kemanisan. Emang yg paling pas manisnya itu cuma teh pucuk,denydenian,0.0
2022-09-26 00:29:05+00:00,@bqdqqq @dinimusman @jundies61 @anggabgt @Gandhoyy Mungkin dia abis minum es teh indonesia bang jd kemanisan trus lgsg blokir 🤣🤣,daejeong095,
2022-09-26 00:27:09+00:00,"Setelah es teh indonesia, berikutnya yang bakal kena rujak netijen: shopee.",indrayust,
2022-09-26 00:26:19+00:00,"@barupulank @kitasemuasama10 @mazzini_gsp @AlghifAqsa @esteh_indonesia jangankan es teh, es campur es cendol es Doger es dawet pop ice boba semua jajan diindo mengandung gula yang berlebih",penyitas_Zaman,
2022-09-26 00:25:49+00:00,Es Teh Indonesia Jadi Viral Usai Somasi Pelanggan https://t.co/usVmScH3cF,alhidamart,
2022-09-26 00:24:43+00:00,"Tau kejadian sayap suci indonesia dengan materi promo free bottle kalo ada nama muhammad dan maria ?

Welcome to the jungle es teh.",onlyonebotuna,
2022-09-26 00:22:42+00:00,@pakantono iyolah soper bawang koyok samean mosok kober melipir kuto gawe tuku es teh indonesia,erlanggi_,
2022-09-26 00:22:04+00:00,"Viral! Pelanggan Kritik Minuman Es Teh Indonesia Terlalu Manis, Berujung Kena Somasi https://t.co/ADcXcjIJDV",Megatrustcoid,
2022-09-26 00:20:59+00:00,"Dikritik Minumannya Terlalu Manis, Es Teh Indonesia Layangkan Somasi ke Pelanggan https://t.co/yD31nMAlxq",Likeinid,
2022-09-26 00:17:54+00:00,"@flowerinthehome @ismailfahmi @esteh_indonesia Selain karna harga teh poci yg lebih murah, rasa dari teh poci juga semisal kemanisan tuh masih bisa di toleransi di mulut, diemin sebentar sampe es cair juga rasanya udah cukup pas. Terdebest sih",oliiverrsky,
2022-09-26 00:16:33+00:00,"jadi gini, huruf B dalam kata Es Teh itu adalah Bijaksana @esteh_indonesia #esteh",SitiNurLemas,
2022-09-26 00:14:28+00:00,"es teh indonesia emg gaenaaa woyy, pernah sekali beli habis itu byee bgttt, berasa minum air gula😭👎",elfiradamayy,0.0
2022-09-26 00:12:38+00:00,"Es Teh Indonesia Milik Nagita Slavina Kirim Somasi, Netizen Minta Maaf, Twitter Jadi Rame Deh https://t.co/EsaOqREyw9",berandakitacom,
2022-09-26 00:12:36+00:00,"@soen_cak @andre_oxem @esteh_indonesia 

Akibat kepala tak sedingin es teh 🤔
https://t.co/zVX8vaJiY2",__SudutPandang,
2022-09-26 00:11:50+00:00,"Es Teh Indonesia Milik Nagita Slavina Kirim Somasi, Netizen Minta Maaf, Twitter Jadi Rame Deh https://t.co/dzk7Fn2ENU",kilas24com,
